CPR_MARKETINGCARRIER,CPR_OTHERCARRIER,CPR_FLIGHTNUMBER,CPR_OPERSUFFIX,CPR_BOARDPOINT,CPR_OFFPOINT,CPR_INBOUNDSERVICE,CPR_DEPARTDATE1,CPR_DEPARTDATE2,CPR_DEPARTTIME1,CPR_DEPARTTIME2,CPR_ARRIVALDATE1,CPR_ARRIVALDATE2,ID_PRODUCTLEVEL,ID_CUSTOMERLEVEL,CPR_TRANSPORTQUAL,CPR_AIRLINEDESIG,CPR_FLIGHTNO,CPR_FLIGHTSUFFIX,CPR_CODESHARETYPE,CPR_OTHERCOMPANY,CPR_COMPANYID,CPR_ORIGIN,CPR_DESTINATION,CPR_FAREFAMILY,CPR_NUMBER,CPR_WEIGHT,CPR_UNITQUAL,CPR_COMPSTATUS,CPR_FARE_INDICATOR,CPR_FARE_ACTION,CPR_FARE_QUALIFIER,CPR_FARE_AMOUNT,CPR_FARE_CURRENCY,CPR_SPL_NUMBER,CPR_PRV_CPNNUMBER,CPR_COUPON_COMPANY,CPR_DATALENGTH,CPR_DATATYPE,CPR_BINARYDATA,DWH_SNAPSHOTTIMESTAMP,CPR_ARRIVALTIME1,CPR_ARRIVALTIME2,CPR_DEPARTDATE,CPR_ARRIVALDATE
MH,,2635,,LBU,KUL,,,,,,,,155682312,54142099,,,,,,MH,1A,,,,,20,,NAU,,,,,,2.32246E+12,1,MH,,,,29MAY2022:07:14:07.827,,,2022-05-28,
MH,,2608,,KUL,LBU,,,,,,,,155682313,54142099,,,,,,MH,1A,,,,,20,,NAU,,,,,,,,,,,,29MAY2022:07:14:07.857,,,2022-06-01,
MH,,2635,,LBU,KUL,,,,,,,,155682314,54142100,,,,,,MH,1A,,,,,,,NAU,,,,,,2.32246E+12,1,MH,,,,29MAY2022:07:14:07.903,,,2022-05-28,
MH,,2608,,KUL,LBU,,,,,,,,155682315,54142100,,,,,,MH,1A,,,,,,,NAU,,,,,,,,,,,,29MAY2022:07:14:07.937,,,2022-06-13,
QR,,22,,MAN,DOH,,,,,,,,155682316,54142101,,,,,,QR,1A,,,,,30,,,,,,,,,,,,,,29MAY2022:07:14:07.983,,,2022-05-11,
QR,,844,,DOH,KUL,,,,,,,,155682317,54142101,,,,,,QR,1A,,,,,30,,,,,,,,,,,,,,29MAY2022:07:14:07.997,,,2022-05-11,
MH,,2634,,KUL,LBU,,,,,,,,155682318,54142101,,,,,,MH,1A,,,,,30,,NAU,,,,,,1.57781E+12,3,QR,,,,29MAY2022:07:14:08.013,,,2022-05-12,
QR,,22,,MAN,DOH,,,,,,,,155682319,54142101,,,,,,QR,1A,,,,,30,,,,,,,,,,,,,,29MAY2022:07:14:08.043,,,2022-05-12,
QR,,844,,DOH,KUL,,,,,,,,155682320,54142101,,,,,,QR,1A,,,,,30,,,,,,,,,,,,,,29MAY2022:07:14:08.077,,,2022-05-12,
MH,,2634,,KUL,LBU,,,,,,,,155682321,54142101,,,,,,MH,1A,,,,,30,,NAU,,,,,,1.57781E+12,3,QR,,,,29MAY2022:07:14:08.107,,,2022-05-13,
MH,,2635,,LBU,KUL,,,,,,,,155682322,54142101,,,,,,MH,1A,,,,,30,,NAU,,,,,,1.57781E+12,4,QR,,,,29MAY2022:07:14:08.203,,,2022-05-28,
QR,,853,,KUL,DOH,,,,,,,,155682323,54142101,,,,,,QR,1A,,,,,30,,,,,,,,,,,,,,29MAY2022:07:14:08.233,,,2022-05-29,
QR,,27,,DOH,MAN,,,,,,,,155682324,54142101,,,,,,QR,1A,,,,,30,,,,,,,,,,,,,,29MAY2022:07:14:08.250,,,2022-05-29,
MH,,2609,,LBU,KUL,,,,,,,,155682325,54142102,,,,,,MH,1A,,,,,20,,NAU,,,,,,2.32246E+12,1,MH,,,,29MAY2022:07:14:08.297,,,2022-05-26,
MH,,1057,,KUL,JHB,,,,,,,,155682326,54142102,,,,,,MH,1A,,,,,20,,NAU,,,,,,2.32246E+12,2,MH,,,,29MAY2022:07:14:08.327,,,2022-05-26,
MH,,2635,,LBU,KUL,,,,,,,,155682327,54142102,,,,,,MH,1A,,,,,20,,NAU,,,,,,2.32246E+12,1,MH,,,,29MAY2022:07:14:08.343,,,2022-05-28,
MH,,1051,,KUL,JHB,,,,,,,,155682328,54142102,,,,,,MH,1A,,,,,20,,NAU,,,,,,,,,,,,29MAY2022:07:14:08.420,,,2022-05-29,
MH,,2609,,LBU,KUL,,,,,,,,155682329,54142103,,,,,,MH,1A,,,,,35,,NAU,,,,,,2.32246E+12,1,MH,,,,29MAY2022:07:14:08.513,,,2022-05-21,
MH,,2609,,LBU,KUL,,,,,,,,155682330,54142103,,,,,,MH,1A,,,,,35,,NAU,,,,,,2.32246E+12,1,MH,,,,29MAY2022:07:14:08.530,,,2022-05-25,
MH,,2635,,LBU,KUL,,,,,,,,155682331,54142103,,,,,,MH,1A,,,,,35,,NAU,,,,,,2.32246E+12,1,MH,,,,29MAY2022:07:14:08.560,,,2022-05-28,
MH,,2635,,LBU,KUL,,,,,,,,155682332,54142104,,,,,,MH,1A,,,,,20,,NAU,,,,,,2.32246E+12,1,MH,,,,29MAY2022:07:14:08.593,,,2022-05-28,
MH,,2635,,LBU,KUL,,,,,,,,155682333,54142105,,,,,,MH,1A,,,,,20,,NAU,,,,,,2.32246E+12,1,MH,,,,29MAY2022:07:14:08.640,,,2022-05-28,
MH,,2635,,LBU,KUL,,,,,,,,155682334,54142106,,,,,,MH,1A,,,,,20,,NAU,,,,,,2.32246E+12,1,MH,,,,29MAY2022:07:14:08.687,,,2022-05-28,
MH,,2635,,LBU,KUL,,,,,,,,155682335,54142107,,,,,,MH,1A,,,,,20,,NAU,,,,,,2.32246E+12,1,MH,,,,29MAY2022:07:14:08.717,,,2022-05-28,
MH,,2634,,KUL,LBU,,,,,,,,155682336,54142107,,,,,,MH,1A,,,,,20,,NAU,,,,,,,,,,,,29MAY2022:07:14:08.750,,,2022-06-06,
MH,,2635,,LBU,KUL,,,,,,,,155682337,54142108,,,,,,MH,1A,,,,,,,ISS,,,,,,2.32588E+12,1,MH,,,,29MAY2022:07:14:08.780,,,2022-05-27,
MH,,2635,D,LBU,KUL,,,,,,,,155682338,54142108,,,,,,MH,1A,,,,,,,AUT,,,,,,2.32588E+12,1,MH,,,,29MAY2022:07:14:08.827,,,2022-05-28,
MH,,2635,,LBU,KUL,,,,,,,,155682339,54142108,,,,,,MH,1A,,,,,,,NAU,,,,,,,,,,,,29MAY2022:07:14:08.860,,,2022-05-28,
MH,,2608,,KUL,LBU,,,,,,,,155682340,54142109,,,,,,MH,1A,,,,,,,NAU,,,,,,2.32671E+12,1,MH,,,,29MAY2022:07:14:08.873,,,2022-05-28,
MH,,2635,,LBU,KUL,,,,,,,,155682341,54142109,,,,,,MH,1A,,,,,40,,NAU,,,,,,2.32671E+12,2,MH,,,,29MAY2022:07:14:08.890,,,2022-05-28,
MH,,2608,,KUL,LBU,,,,,,,,155682342,54142110,,,,,,MH,1A,,,,,,,NAU,,,,,,2.32671E+12,1,MH,,,,29MAY2022:07:14:08.953,,,2022-05-28,
MH,,2635,,LBU,KUL,,,,,,,,155682343,54142110,,,,,,MH,1A,,,,,40,,NAU,,,,,,2.32671E+12,2,MH,,,,29MAY2022:07:14:08.983,,,2022-05-28,
MH,,2635,,LBU,KUL,,,,,,,,155682344,54142111,,,,,,MH,1A,,,,,40,,NAU,,,,,,2.32246E+12,1,MH,,,,29MAY2022:07:14:09.000,,,2022-05-28,
MH,,2634,,KUL,LBU,,,,,,,,155682345,54142111,,,,,,MH,1A,,,,,40,,NAU,,,,,,2.32246E+12,2,MH,,,,29MAY2022:07:14:09.047,,,2022-05-31,
MH,,2608,,KUL,LBU,,,,,,,,155682346,54142112,,,,,,MH,1A,,,,,40,,NAU,,,,,,2.32246E+12,1,MH,,,,29MAY2022:07:14:09.060,,,2022-05-27,
MH,,2635,,LBU,KUL,,,,,,,,155682347,54142112,,,,,,MH,1A,,,,,40,,NAU,,,,,,,,,,,,29MAY2022:07:14:09.093,,,2022-05-28,
MH,,2635,,LBU,KUL,,,,,,,,155682348,54142112,,,,,,MH,1A,,,,,40,,NAU,,,,,,2.32246E+12,2,MH,,,,29MAY2022:07:14:09.110,,,2022-05-29,
MH,,2635,,LBU,KUL,,,,,,,,155682349,54142113,,,,,,MH,1A,,,,,,,NAU,,,,,,2.32246E+12,1,MH,,,,29MAY2022:07:14:09.157,,,2022-05-28,
MH,,2608,,KUL,LBU,,,,,,,,155682350,54142113,,,,,,MH,1A,,,,,,,NAU,,,,,,2.32246E+12,2,MH,,,,29MAY2022:07:14:09.187,,,2022-05-31,
MH,,2635,,LBU,KUL,,,,,,,,155682351,54142114,,,,,,MH,1A,,,,,,,NAU,,,,,,2.32246E+12,1,MH,,,,29MAY2022:07:14:09.360,,,2022-05-28,
MH,,2608,,KUL,LBU,,,,,,,,155682352,54142114,,,,,,MH,1A,,,,,,,NAU,,,,,,2.32246E+12,2,MH,,,,29MAY2022:07:14:09.513,,,2022-05-31,
MH,,2635,,LBU,KUL,,,,,,,,155682353,54142115,,,,,,MH,1A,,,,,,,NAU,,,,,,2.32246E+12,1,MH,,,,29MAY2022:07:14:09.593,,,2022-05-28,
MH,,2608,,KUL,LBU,,,,,,,,155682354,54142115,,,,,,MH,1A,,,,,,,NAU,,,,,,2.32246E+12,2,MH,,,,29MAY2022:07:14:09.620,,,2022-05-31,
MH,,2635,,LBU,KUL,,,,,,,,155682355,54142116,,,,,,MH,1A,,,,,20,,NAU,,,,,,2.32246E+12,1,MH,,,,29MAY2022:07:14:09.637,,,2022-05-28,
MH,,2635,,LBU,KUL,,,,,,,,155682356,54142117,,,,,,MH,1A,,,,,20,,NAU,,,,,,2.32246E+12,1,MH,,,,29MAY2022:07:14:09.683,,,2022-05-28,
MH,,2635,,LBU,KUL,,,,,,,,155682357,54142118,,,,,,MH,1A,,,,,40,,NAU,,,,,,,,,,,,29MAY2022:07:14:09.717,,,2022-05-28,
MH,,2608,,KUL,LBU,,,,,,,,155682358,54142118,,,,,,MH,1A,,,,,40,,NAU,,,,,,,,,,,,29MAY2022:07:14:09.747,,,2022-06-12,
MH,,2635,,LBU,KUL,,,,,,,,155682359,54142119,,,,,,MH,1A,,,,,,,ISS,,,,,,2.32588E+12,1,MH,,,,29MAY2022:07:14:09.777,,,2022-05-27,
MH,,2635,D,LBU,KUL,,,,,,,,155682360,54142119,,,,,,MH,1A,,,,,,,AUT,,,,,,2.32588E+12,1,MH,,,,29MAY2022:07:14:09.857,,,2022-05-28,
MH,,2635,,LBU,KUL,,,,,,,,155682361,54142119,,,,,,MH,1A,,,,,,,NAU,,,,,,,,,,,,29MAY2022:07:14:09.903,,,2022-05-28,
MH,,2635,,LBU,KUL,,,,,,,,155682362,54142120,,,,,,MH,1A,,,,,,,ISS,,,,,,2.32588E+12,1,MH,,,,29MAY2022:07:14:09.950,,,2022-05-27,
MH,,2635,D,LBU,KUL,,,,,,,,155682363,54142120,,,,,,MH,1A,,,,,,,AUT,,,,,,2.32588E+12,1,MH,,,,29MAY2022:07:14:10.013,,,2022-05-28,
MH,,2635,,LBU,KUL,,,,,,,,155682364,54142120,,,,,,MH,1A,,,,,,,NAU,,,,,,,,,,,,29MAY2022:07:14:10.060,,,2022-05-28,
MH,,2635,,LBU,KUL,,,,,,,,155682365,54142121,,,,,,MH,1A,,,,,20,,NAU,,,,,,2.32246E+12,1,MH,,,,29MAY2022:07:14:10.107,,,2022-05-28,
MH,,2608,,KUL,LBU,,,,,,,,155682366,54142121,,,,,,MH,1A,,,,,20,,NAU,,,,,,,,,,,,29MAY2022:07:14:10.153,,,2022-06-12,
MH,,2635,,LBU,KUL,,,,,,,,155682367,54142122,,,,,,MH,1A,,,,,20,,NAU,,,,,,2.32246E+12,1,MH,,,,29MAY2022:07:14:10.200,,,2022-05-28,
MH,,2608,,KUL,LBU,,,,,,,,155682368,54142122,,,,,,MH,1A,,,,,20,,NAU,,,,,,,,,,,,29MAY2022:07:14:10.230,,,2022-06-12,
MH,,2608,,KUL,LBU,,,,,,,,155682369,54142123,,,,,,MH,1A,,,,,40,,NAU,,,,,,2.32246E+12,1,MH,,,,29MAY2022:07:14:10.260,,,2022-05-27,
MH,,2635,,LBU,KUL,,,,,,,,155682370,54142123,,,,,,MH,1A,,,,,40,,NAU,,,,,,2.32246E+12,2,MH,,,,29MAY2022:07:14:10.293,,,2022-05-28,
MH,,2608,,KUL,LBU,,,,,,,,155682371,54142124,,,,,,MH,1A,,,,,40,,NAU,,,,,,2.32246E+12,1,MH,,,,29MAY2022:07:14:10.323,,,2022-05-27,
MH,,2635,,LBU,KUL,,,,,,,,155682372,54142124,,,,,,MH,1A,,,,,40,,NAU,,,,,,2.32246E+12,2,MH,,,,29MAY2022:07:14:10.340,,,2022-05-28,
MH,,2608,,KUL,LBU,,,,,,,,155682373,54142125,,,,,,MH,1A,,,,,40,,NAU,,,,,,2.32246E+12,1,MH,,,,29MAY2022:07:14:10.387,,,2022-05-27,
MH,,2635,,LBU,KUL,,,,,,,,155682374,54142125,,,,,,MH,1A,,,,,40,,NAU,,,,,,2.32246E+12,2,MH,,,,29MAY2022:07:14:10.403,,,2022-05-28,
MH,,2635,,LBU,KUL,,,,,,,,155682375,54142126,,,,,,MH,1A,,,,,20,,NAU,,,,,,2.32245E+12,1,MH,,,,29MAY2022:07:14:10.450,,,2022-05-28,
MH,,2635,,LBU,KUL,,,,,,,,155682376,54142127,,,,,,MH,1A,,,,,40,,NAU,,,,,,,,,,,,29MAY2022:07:14:10.497,,,2022-05-28,
MH,,2608,,KUL,LBU,,,,,,,,155682377,54142127,,,,,,MH,1A,,,,,40,,NAU,,,,,,,,,,,,29MAY2022:07:14:10.527,,,2022-06-12,
MH,,2635,,LBU,KUL,,,,,,,,155682378,54142128,,,,,,MH,1A,,,,,40,,NAU,,,,,,,,,,,,29MAY2022:07:14:10.560,,,2022-05-28,
MH,,2608,,KUL,LBU,,,,,,,,155682379,54142128,,,,,,MH,1A,,,,,40,,NAU,,,,,,,,,,,,29MAY2022:07:14:10.590,,,2022-06-12,
MH,,2635,,LBU,KUL,,,,,,,,155682380,54142129,,,,,,MH,1A,,,,,40,,NAU,,,,,,,,,,,,29MAY2022:07:14:10.620,,,2022-05-28,
MH,,2608,,KUL,LBU,,,,,,,,155682381,54142129,,,,,,MH,1A,,,,,40,,NAU,,,,,,,,,,,,29MAY2022:07:14:10.653,,,2022-06-12,
MH,,2635,,LBU,KUL,,,,,,,,155682382,54142130,,,,,,MH,1A,,,,,,,ISS,,,,,,2.32588E+12,1,MH,,,,29MAY2022:07:14:10.667,,,2022-05-27,
MH,,2635,D,LBU,KUL,,,,,,,,155682383,54142130,,,,,,MH,1A,,,,,,,AUT,,,,,,2.32588E+12,1,MH,,,,29MAY2022:07:14:10.713,,,2022-05-28,
MH,,2635,,LBU,KUL,,,,,,,,155682384,54142130,,,,,,MH,1A,,,,,,,NAU,,,,,,,,,,,,29MAY2022:07:14:10.760,,,2022-05-28,
MH,,2635,,LBU,KUL,,,,,,,,155682385,54142131,,,,,,MH,1A,,,,,,,NAU,,,,,,,,,,,,29MAY2022:07:14:10.793,,,2022-05-28,
SV,,841,,KUL,JED,,,,,,,,155682386,54142131,,,,,,SV,1A,,,,,,,,,,,,,,,,,,,29MAY2022:07:14:10.810,,,2022-05-29,
SV,,568,,JED,DXB,,,,,,,,155682387,54142131,,,,,,SV,1A,,,,,,,,,,,,,,,,,,,29MAY2022:07:14:10.823,,,2022-05-29,
MH,,2635,,LBU,KUL,,,,,,,,155682388,54142132,,,,,,MH,1A,,,,,40,,NAU,,,,,,2.32588E+12,1,MH,,,,29MAY2022:07:14:10.857,,,2022-05-28,
SV,,841,,KUL,JED,,,,,,,,155682389,54142132,,,,,,SV,1A,,,,,,,,,,,,,,,,,,,29MAY2022:07:14:10.950,,,2022-05-29,
SV,,568,,JED,DXB,,,,,,,,155682390,54142132,,,,,,SV,1A,,,,,,,,,,,,,,,,,,,29MAY2022:07:14:10.963,,,2022-05-29,
MH,,2635,,LBU,KUL,,,,,,,,155682391,54142133,,,,,,MH,1A,,,,,35,,NAU,,,,,,2.32671E+12,1,MH,,,,29MAY2022:07:14:11.043,,,2022-05-28,
MH,,2635,,LBU,KUL,,,,,,,,155682392,54142134,,,,,,MH,1A,,,,,35,,NAU,,,,,,2.32671E+12,1,MH,,,,29MAY2022:07:14:11.107,,,2022-05-28,
SQ,,103,,KUL,SIN,,,,,,,,155682393,54142134,,,,,,SQ,1A,,,,,,,NAU,,,,,,,,,,,,29MAY2022:07:14:11.137,,,2022-05-29,
MH,,2635,,LBU,KUL,,,,,,,,155682394,54142135,,,,,,MH,1A,,,,,40,,NAU,,,,,,2.32337E+12,1,MH,,,,29MAY2022:07:14:11.183,,,2022-05-28,
MH,,2634,,KUL,LBU,,,,,,,,155682395,54142135,,,,,,MH,1A,,,,,,,NAU,,,,,,,,,,,,29MAY2022:07:14:11.217,,,2022-06-12,
MH,,2635,,LBU,KUL,,,,,,,,155682396,54142136,,,,,,MH,1A,,,,,,,ISS,,,,,,2.32588E+12,1,MH,,,,29MAY2022:07:14:11.247,,,2022-05-27,
MH,,2635,D,LBU,KUL,,,,,,,,155682397,54142136,,,,,,MH,1A,,,,,,,AUT,,,,,,2.32588E+12,1,MH,,,,29MAY2022:07:14:11.280,,,2022-05-28,
MH,,2635,,LBU,KUL,,,,,,,,155682398,54142136,,,,,,MH,1A,,,,,,,NAU,,,,,,,,,,,,29MAY2022:07:14:11.327,,,2022-05-28,
MH,,2635,,LBU,KUL,,,,,,,,155682399,54142137,,,,,,MH,1A,,,,,20,,NAU,,,,,,2.32337E+12,1,MH,,,,29MAY2022:07:14:11.357,,,2022-05-28,
MH,,2608,,KUL,LBU,,,,,,,,155682400,54142137,,,,,,MH,1A,,,,,20,,NAU,,,,,,,,,,,,29MAY2022:07:14:11.387,,,2022-06-12,
MH,,2634,,KUL,LBU,,,,,,,,155682401,54142138,,,,,,MH,1A,,,,,,,NAU,,,,,,2.32588E+12,1,MH,,,,29MAY2022:07:14:11.420,,,2022-05-14,
MH,,2635,,LBU,KUL,,,,,,,,155682402,54142138,,,,,,MH,1A,,,,,20,,NAU,,,,,,2.32588E+12,2,MH,,,,29MAY2022:07:14:11.450,,,2022-05-28,
MH,,2634,,KUL,LBU,,,,,,,,155682403,54142139,,,,,,MH,1A,,,,,,,NAU,,,,,,2.32588E+12,1,MH,,,,29MAY2022:07:14:11.497,,,2022-05-14,
MH,,2609,,LBU,KUL,,,,,,,,155682404,54142139,,,,,,MH,1A,,,,,,,NAU,,,,,,2.32588E+12,1,MH,,,,29MAY2022:07:14:11.530,,,2022-05-24,
MH,,2635,,LBU,KUL,,,,,,,,155682405,54142139,,,,,,MH,1A,,,,,,,NAU,,,,,,,,,,,,29MAY2022:07:14:11.560,,,2022-05-28,
BA,,1465,,EDI,LHR,,,,,,,,155682406,54142140,,,,,,BA,1A,,,,1,,,,,,,,,,,,,,,29MAY2022:07:14:11.607,,,2022-05-11,
MH,,3,,LHR,KUL,,,,,,,,155682407,54142140,,,,,,MH,1A,,,,,35,,NAU,,,,,,2.32781E+12,1,MH,,,,29MAY2022:07:14:11.623,,,2022-05-12,
MH,,2634,,KUL,LBU,,,,,,,,155682408,54142140,,,,,,MH,1A,,,,,35,,NAU,,,,,,2.32781E+12,2,MH,,,,29MAY2022:07:14:11.653,,,2022-05-13,
MH,,2635,,LBU,KUL,,,,,,,,155682409,54142140,,,,,,MH,1A,,,,,35,,NAU,,,,,,2.32781E+12,3,MH,,,,29MAY2022:07:14:11.700,,,2022-05-28,
MH,,2,,KUL,LHR,,,,,,,,155682410,54142140,,,,,,MH,1A,,,,,35,,NAU,,,,,,2.32781E+12,4,MH,,,,29MAY2022:07:14:11.730,,,2022-05-28,
BA,,1438,,LHR,EDI,,,,,,,,155682411,54142140,,,,,,BA,1A,,,,1,,,,,,,,,,,,,,,29MAY2022:07:14:11.747,,,2022-05-29,
MH,,2635,,LBU,KUL,,,,,,,,155682412,54142141,,,,,,MH,1A,,,,,40,,NAU,,,,,,2.32246E+12,1,MH,,,,29MAY2022:07:14:11.780,,,2022-05-28,
MH,,2634,,KUL,LBU,,,,,,,,155682413,54142141,,,,,,MH,1A,,,,,40,,NAU,,,,,,,,,,,,29MAY2022:07:14:11.810,,,2022-06-01,
MH,,2635,,LBU,KUL,,,,,,,,155682414,54142142,,,,,,MH,1A,,,,,20,,NAU,,,,,,2.32246E+12,1,MH,,,,29MAY2022:07:14:11.840,,,2022-05-28,
MH,,2634,,KUL,LBU,,,,,,,,155682415,54142142,,,,,,MH,1A,,,,,20,,NAU,,,,,,,,,,,,29MAY2022:07:14:11.857,,,2022-06-06,
MH,,2634,,KUL,LBU,,,,,,,,155682416,54142143,,,,,,MH,1A,,,,,35,,NAU,,,,,,2.32246E+12,1,MH,,,,29MAY2022:07:14:11.887,,,2022-05-22,
MH,,2634,,KUL,LBU,,,,,,,,155682417,54142143,,,,,,MH,1A,,,,,35,,NAU,,,,,,2.32246E+12,1,MH,,,,29MAY2022:07:14:11.920,,,2022-05-25,
MH,,2635,,LBU,KUL,,,,,,,,155682418,54142143,,,,,,MH,1A,,,,,35,,NAU,,,,,,2.32246E+12,2,MH,,,,29MAY2022:07:14:11.933,,,2022-05-28,
MH,,2634,,KUL,LBU,,,,,,,,155682419,54142143,,,,,,MH,1A,,,,,,,NAU,,,,,,,,,,,,29MAY2022:07:14:11.980,,,2022-05-29,
MH,,2635,,LBU,KUL,,,,,,,,155682420,54142143,,,,,,MH,1A,,,,,35,,NAU,,,,,,,,,,,,29MAY2022:07:14:11.997,,,2022-05-31,
MH,,2635,,LBU,KUL,,,,,,,,155682421,54142143,,,,,,MH,1A,,,,,,,NAU,,,,,,,,,,,,29MAY2022:07:14:12.030,,,2022-06-05,
MH,,2635,,LBU,KUL,,,,,,,,155682422,54142143,,,,,,MH,1A,,,,,,,NAU,,,,,,,,,,,,29MAY2022:07:14:12.043,,,2022-07-03,
MH,,2634,,KUL,LBU,,,,,,,,155682423,54142144,,,,,,MH,1A,,,,,35,,NAU,,,,,,2.32246E+12,1,MH,,,,29MAY2022:07:14:12.077,,,2022-05-22,
MH,,2634,,KUL,LBU,,,,,,,,155682424,54142144,,,,,,MH,1A,,,,,35,,NAU,,,,,,2.32246E+12,1,MH,,,,29MAY2022:07:14:12.107,,,2022-05-25,
MH,,2635,,LBU,KUL,,,,,,,,155682425,54142144,,,,,,MH,1A,,,,,35,,NAU,,,,,,2.32246E+12,2,MH,,,,29MAY2022:07:14:12.137,,,2022-05-28,
MH,,2634,,KUL,LBU,,,,,,,,155682426,54142144,,,,,,MH,1A,,,,,,,NAU,,,,,,,,,,,,29MAY2022:07:14:12.170,,,2022-05-29,
MH,,2635,,LBU,KUL,,,,,,,,155682427,54142144,,,,,,MH,1A,,,,,35,,NAU,,,,,,,,,,,,29MAY2022:07:14:12.183,,,2022-05-31,
MH,,2635,,LBU,KUL,,,,,,,,155682428,54142144,,,,,,MH,1A,,,,,,,NAU,,,,,,,,,,,,29MAY2022:07:14:12.217,,,2022-06-05,
MH,,2635,,LBU,KUL,,,,,,,,155682429,54142144,,,,,,MH,1A,,,,,,,NAU,,,,,,,,,,,,29MAY2022:07:14:12.230,,,2022-07-03,
QR,,22,,MAN,DOH,,,,,,,,155682430,54142145,,,,,,QR,1A,,,,,30,,,,,,,,,,,,,,29MAY2022:07:14:12.263,,,2022-05-11,
QR,,844,,DOH,KUL,,,,,,,,155682431,54142145,,,,,,QR,1A,,,,,30,,,,,,,,,,,,,,29MAY2022:07:14:12.280,,,2022-05-11,
MH,,2634,,KUL,LBU,,,,,,,,155682432,54142145,,,,,,MH,1A,,,,,30,,NAU,,,,,,1.57781E+12,3,QR,,,,29MAY2022:07:14:12.293,,,2022-05-12,
QR,,22,,MAN,DOH,,,,,,,,155682433,54142145,,,,,,QR,1A,,,,,30,,,,,,,,,,,,,,29MAY2022:07:14:12.310,,,2022-05-12,
QR,,844,,DOH,KUL,,,,,,,,155682434,54142145,,,,,,QR,1A,,,,,30,,,,,,,,,,,,,,29MAY2022:07:14:12.357,,,2022-05-12,
MH,,2634,,KUL,LBU,,,,,,,,155682435,54142145,,,,,,MH,1A,,,,,30,,NAU,,,,,,1.57781E+12,3,QR,,,,29MAY2022:07:14:12.387,,,2022-05-13,
MH,,2635,,LBU,KUL,,,,,,,,155682436,54142145,,,,,,MH,1A,,,,,30,,NAU,,,,,,1.57781E+12,4,QR,,,,29MAY2022:07:14:12.420,,,2022-05-28,
QR,,853,,KUL,DOH,,,,,,,,155682437,54142145,,,,,,QR,1A,,,,,30,,,,,,,,,,,,,,29MAY2022:07:14:12.450,,,2022-05-29,
QR,,27,,DOH,MAN,,,,,,,,155682438,54142145,,,,,,QR,1A,,,,,30,,,,,,,,,,,,,,29MAY2022:07:14:12.480,,,2022-05-29,
MH,,2635,,LBU,KUL,,,,,,,,155682439,54142146,,,,,,MH,1A,,,,,35,,NAU,,,,,,2.32524E+12,1,MH,,,,29MAY2022:07:14:12.513,,,2022-05-28,
MH,,2664,,KUL,TWU,,,,,,,,155682440,54142147,,,,,,MH,1A,,,,,25,,NAU,,,,,,2.32246E+12,1,MH,,,,29MAY2022:07:14:12.560,,,2022-05-22,
MH,,2134,,TWU,BKI,,,,,,,,155682441,54142147,,,,,,MH,1A,,,,,,,NAU,,,,,,2.32246E+12,2,MH,,,,29MAY2022:07:14:12.590,,,2022-05-22,
MH,,2134,,TWU,BKI,,,,,,,,155682442,54142147,,,,,,MH,1A,,,,,25,,NAU,,,,,,,,,,,,29MAY2022:07:14:12.637,,,2022-05-23,
MH,,3014,,BKI,LDU,,,,,,,,155682443,54142147,,,,,,MH,1A,,,,,25,,NAU,,,,,,2.32246E+12,3,MH,,,,29MAY2022:07:14:12.650,,,2022-05-24,
MH,,3013,,LDU,BKI,,,,,,,,155682444,54142147,,,,,,MH,1A,,,,,,,NAU,,,,,,,,,,,,29MAY2022:07:14:12.683,,,2022-05-24,
MH,,3154,,LDU,SDK,,,,,,,,155682445,54142147,,,,,,MH,1A,,,,,25,,NAU,,,,,,,,,,,,29MAY2022:07:14:12.777,,,2022-05-24,
MH,,3062,,TWU,SDK,,,,,,,,155682446,54142147,,,,,,MH,1A,,,,,25,,NAU,,,,,,2.32246E+12,1,MH,,,,29MAY2022:07:14:12.900,,,2022-05-24,
MH,,2043,,SDK,BKI,,,,,,,,155682447,54142147,,,,,,MH,1A,,,,,25,,NAU,,,,,,,,,,,,29MAY2022:07:14:12.933,,,2022-05-25,
MH,,3155,,SDK,LDU,,,,,,,,155682448,54142147,,,,,,MH,1A,,,,,25,,NAU,,,,,,2.32246E+12,2,MH,,,,29MAY2022:07:14:12.950,,,2022-05-25,
MH,,3015,,LDU,BKI,,,,,,,,155682449,54142147,,,,,,MH,1A,,,,,25,,NAU,,,,,,2.32246E+12,3,MH,,,,29MAY2022:07:14:12.980,,,2022-05-25,
MH,,3047,,BKI,LBU,,,,,,,,155682450,54142147,,,,,,MH,1A,,,,,25,,NAU,,,,,,2.32246E+12,4,MH,,,,29MAY2022:07:14:13.010,,,2022-05-27,
MH,,3047,,BKI,LBU,,,,,,,,155682451,54142147,,,,,,MH,1A,,,,,25,,NAU,,,,,,,,,,,,29MAY2022:07:14:13.040,,,2022-05-27,
MH,,2635,,LBU,KUL,,,,,,,,155682452,54142147,,,,,,MH,1A,,,,,25,,NAU,,,,,,2.32246E+12,1,MH,,,,29MAY2022:07:14:13.073,,,2022-05-28,
MH,,2635,,LBU,KUL,,,,,,,,155682453,54142147,,,,,,MH,1A,,,,,25,,NAU,,,,,,,,,,,,29MAY2022:07:14:13.103,,,2022-05-28,
