CPR_REFQUAL,CPR_PRIMEID,ID_PRODUPI,ID_PRODUCTLEVEL,DWH_SNAPSHOTTIMESTAMP
DID,30021012003E61BB,189938354,155687002,29MAY2022:08:29:17.897
JID,10BFC200006B0646,189938355,155687002,29MAY2022:08:29:17.897
DID,300F302A00CACC7C,189938356,155687003,29MAY2022:08:29:17.913
JID,10BFC200006B107A,189938357,155687003,29MAY2022:08:29:17.913
DID,300DE04D0003F495,189938358,155687004,29MAY2022:08:29:17.947
JID,10BFC200006C44AA,189938359,155687004,29MAY2022:08:29:17.947
DID,3000708B000679FF,189938360,155687005,29MAY2022:08:29:17.977
JID,10BFC200006E6DEC,189938361,155687005,29MAY2022:08:29:17.977
DID,30021012003E61BC,189938362,155687006,29MAY2022:08:29:18.087
DID,300F302A00CACC7D,189938363,155687007,29MAY2022:08:29:18.117
DID,300DE04D0003F496,189938364,155687008,29MAY2022:08:29:18.133
DID,3000708B00067A00,189938365,155687009,29MAY2022:08:29:18.163
DID,3004309800857BFE,189938366,155687010,29MAY2022:08:29:18.210
DID,3008D079002E83B3,189938367,155687011,29MAY2022:08:29:18.243
DID,3008D079002E83B0,189938368,155687012,29MAY2022:08:29:18.273
DID,3000707501450C53,189938369,155687013,29MAY2022:08:29:18.320
DID,3000707501450C54,189938370,155687014,29MAY2022:08:29:18.350
DID,300F009100901216,189938371,155687015,29MAY2022:08:29:18.400
DID,300F70910094F2D5,189938372,155687016,29MAY2022:08:29:18.430
OID,300F70910094F2D6,189938373,155687016,29MAY2022:08:29:18.430
DID,300EC087003A1B17,189938374,155687017,29MAY2022:08:29:18.460
DID,300F70910094F2D6,189938375,155687018,29MAY2022:08:29:18.493
DID,300EE087003B94F1,189938376,155687019,29MAY2022:08:29:18.507
DID,300EE087003B94F2,189938377,155687020,29MAY2022:08:29:18.540
DID,3003C0830068EA2D,189938378,155687021,29MAY2022:08:29:18.553
OID,3003F083006B0BEB,189938379,155687021,29MAY2022:08:29:18.553
DID,3003F083006B0BEB,189938380,155687022,29MAY2022:08:29:18.600
DID,300C8084003DA9CA,189938381,155687023,29MAY2022:08:29:18.633
DID,300590920013AB3E,189938382,155687024,29MAY2022:08:29:18.663
DID,300C8084003DA9CB,189938383,155687025,29MAY2022:08:29:18.710
DID,300590920013AB3F,189938384,155687026,29MAY2022:08:29:18.757
DID,3008008600326EE0,189938385,155687027,29MAY2022:08:29:18.820
OID,3008008600326EE1,189938386,155687027,29MAY2022:08:29:18.820
DID,3008008600326EE1,189938387,155687028,29MAY2022:08:29:18.850
DID,3005409300CADAB6,189938388,155687029,29MAY2022:08:29:18.887
DID,3006F08E00584A85,189938389,155687030,29MAY2022:08:29:18.917
DID,3007908E005F6A07,189938390,155687031,29MAY2022:08:29:18.950
DID,3005E09700004DF0,189938391,155687032,29MAY2022:08:29:18.980
DID,3005E09700004DF5,189938392,155687033,29MAY2022:08:29:19.010
DID,30028072006477A0,189938393,155687034,29MAY2022:08:29:19.043
DID,3004A09602718ABC,189938394,155687035,29MAY2022:08:29:19.090
JID,10BFC200006EF1D0,189938395,155687035,29MAY2022:08:29:19.090
DID,300BD098001F6EEF,189938396,155687036,29MAY2022:08:29:19.120
JID,10BFC200006F01F9,189938397,155687036,29MAY2022:08:29:19.120
DID,3002A0720065E154,189938398,155687037,29MAY2022:08:29:19.150
JID,10BFC200006EF1CF,189938399,155687037,29MAY2022:08:29:19.150
DID,3004D0590110FF52,189938400,155687038,29MAY2022:08:29:19.183
DID,3004D0590110FF55,189938401,155687039,29MAY2022:08:29:19.213
DID,3004D0590110FF53,189938402,155687040,29MAY2022:08:29:19.247
DID,3004D0590110FF56,189938403,155687041,29MAY2022:08:29:19.277
DID,3004D0590110FF54,189938404,155687042,29MAY2022:08:29:19.310
DID,3004D0590110FF57,189938405,155687043,29MAY2022:08:29:19.357
DID,300B607A00AE5189,189938406,155687044,29MAY2022:08:29:19.383
DID,30057096027B7337,189938407,155687045,29MAY2022:08:29:19.417
DID,300B607A00AE518B,189938408,155687046,29MAY2022:08:29:19.447
DID,300B607A00AE518A,189938409,155687047,29MAY2022:08:29:19.477
DID,30057096027B7338,189938410,155687048,29MAY2022:08:29:19.510
DID,300B607A00AE518C,189938411,155687049,29MAY2022:08:29:19.540
DID,300A108200EC349E,189938412,155687050,29MAY2022:08:29:19.557
JID,10BFC200006EE6FB,189938413,155687050,29MAY2022:08:29:19.557
DID,300A108200EC34A0,189938414,155687051,29MAY2022:08:29:19.587
JID,10BFC200006EE6FC,189938415,155687051,29MAY2022:08:29:19.587
DID,300A108200EC349F,189938416,155687052,29MAY2022:08:29:19.633
DID,300A108200EC34A1,189938417,155687053,29MAY2022:08:29:19.667
DID,300F80870043CD06,189938418,155687054,29MAY2022:08:29:19.697
JID,10BFC200006EE6F9,189938419,155687054,29MAY2022:08:29:19.697
DID,3001309600C09A3B,189938420,155687055,29MAY2022:08:29:19.727
JID,10BFC200006EEA1B,189938421,155687055,29MAY2022:08:29:19.727
DID,3000008700497BE4,189938422,155687056,29MAY2022:08:29:19.743
JID,10BFC200006EE6FA,189938423,155687056,29MAY2022:08:29:19.743
DID,300730940199735A,189938424,155687057,29MAY2022:08:29:19.807
DID,300730940199735B,189938425,155687058,29MAY2022:08:29:19.853
DID,3005E09700004DF1,189938426,155687059,29MAY2022:08:29:19.883
DID,3005E09700004DF6,189938427,155687060,29MAY2022:08:29:19.917
DID,3005E09700004DF2,189938428,155687061,29MAY2022:08:29:19.930
DID,3005E09700004DF7,189938429,155687062,29MAY2022:08:29:19.963
DID,3005E09700004DF3,189938430,155687063,29MAY2022:08:29:19.993
DID,3005E09700004DF8,189938431,155687064,29MAY2022:08:29:20.023
DID,3005E09700004DF4,189938432,155687065,29MAY2022:08:29:20.040
DID,3005E09700004DF9,189938433,155687066,29MAY2022:08:29:20.070
DID,3009F08F00272F5A,189938434,155687067,29MAY2022:08:29:20.120
DID,3009F08F00272F5D,189938435,155687068,29MAY2022:08:29:20.150
DID,3009F08F00272F5B,189938436,155687069,29MAY2022:08:29:20.180
DID,3009F08F00272F5E,189938437,155687070,29MAY2022:08:29:20.227
DID,3009F08F00272F5C,189938438,155687071,29MAY2022:08:29:20.260
DID,3009F08F00272F5F,189938439,155687072,29MAY2022:08:29:20.307
DID,300DA08F01DB2AB8,189938440,155687073,29MAY2022:08:29:20.340
OID,300DA08F01DB2AB9,189938441,155687073,29MAY2022:08:29:20.340
DID,300DA08F01DB2AB9,189938442,155687074,29MAY2022:08:29:20.370
OID,10BFC200006EE6FE,189938443,155687074,29MAY2022:08:29:20.370
DID,10BFC200006EE6FE,189938444,155687075,29MAY2022:08:29:20.417
DID,300DD08F01DD820E,189938445,155687076,29MAY2022:08:29:20.463
OID,10BFC200006EE702,189938446,155687076,29MAY2022:08:29:20.463
DID,10BFC200006EE702,189938447,155687077,29MAY2022:08:29:20.480
OID,10BFC200006EE700,189938448,155687077,29MAY2022:08:29:20.480
DID,10BFC200006EE700,189938449,155687078,29MAY2022:08:29:20.513
DID,300DA08F01DB2ABE,189938450,155687079,29MAY2022:08:29:20.530
DID,300EB0980041E9F2,189938451,155687080,29MAY2022:08:29:20.640
DID,3008107D004074D1,189938452,155687081,29MAY2022:08:29:20.733
DID,3007D07D003DB8DC,189938453,155687082,29MAY2022:08:29:20.763
DID,3005A0780030EC69,189938454,155687083,29MAY2022:08:29:20.797
OID,30054078002CA6D6,189938455,155687083,29MAY2022:08:29:20.797
DID,30054078002CA6D6,189938456,155687084,29MAY2022:08:29:20.827
DID,3005A0780030FA58,189938457,155687085,29MAY2022:08:29:20.860
DID,30055078002D5ED6,189938458,155687086,29MAY2022:08:29:20.890
DID,3006F08E00584A89,189938459,155687087,29MAY2022:08:29:20.920
DID,3007908E005F6A0B,189938460,155687088,29MAY2022:08:29:20.953
DID,300DC03B000F7056,189938461,155687089,29MAY2022:08:29:20.983
DID,300DC03B000F7057,189938462,155687090,29MAY2022:08:29:21.013
DID,300F4078016A40E4,189938463,155687091,29MAY2022:08:29:21.030
OID,300F4078016A40E5,189938464,155687091,29MAY2022:08:29:21.030
DID,300F4078016A40E5,189938465,155687092,29MAY2022:08:29:21.077
DID,300980880083CC8A,189938466,155687093,29MAY2022:08:29:21.110
DID,30099088008498F9,189938467,155687094,29MAY2022:08:29:21.157
DID,3008307A0087BDF5,189938468,155687095,29MAY2022:08:29:21.187
OID,3008D07A008EBF8B,189938469,155687095,29MAY2022:08:29:21.187
DID,3008D07A008EBF8B,189938470,155687096,29MAY2022:08:29:21.250
DID,3007109400112B33,189938471,155687097,29MAY2022:08:29:21.280
DID,3008A07A008CCDD9,189938472,155687098,29MAY2022:08:29:21.310
DID,3008307A0087BDF6,189938473,155687099,29MAY2022:08:29:21.343
OID,3008D07A008EBF8C,189938474,155687099,29MAY2022:08:29:21.343
DID,3008D07A008EBF8C,189938475,155687100,29MAY2022:08:29:21.373
DID,3007109400112B34,189938476,155687101,29MAY2022:08:29:21.407
DID,3008A07A008CCDDA,189938477,155687102,29MAY2022:08:29:21.437
DID,3008307A0087BDF7,189938478,155687103,29MAY2022:08:29:21.467
OID,3008D07A008EBF8D,189938479,155687103,29MAY2022:08:29:21.467
DID,3008D07A008EBF8D,189938480,155687104,29MAY2022:08:29:21.500
DID,3007109400112B35,189938481,155687105,29MAY2022:08:29:21.547
DID,3008A07A008CCDDB,189938482,155687106,29MAY2022:08:29:21.560
DID,3008307A0087BDF8,189938483,155687107,29MAY2022:08:29:21.610
OID,3008D07A008EBF8E,189938484,155687107,29MAY2022:08:29:21.610
DID,3008D07A008EBF8E,189938485,155687108,29MAY2022:08:29:21.640
DID,3007109400112B36,189938486,155687109,29MAY2022:08:29:21.687
DID,3008A07A008CCDDC,189938487,155687110,29MAY2022:08:29:21.720
DID,3008307A0087BDF9,189938488,155687111,29MAY2022:08:29:21.750
OID,3008D07A008EBF8F,189938489,155687111,29MAY2022:08:29:21.750
DID,3008D07A008EBF8F,189938490,155687112,29MAY2022:08:29:21.780
DID,3007109400112B37,189938491,155687113,29MAY2022:08:29:21.813
DID,3008A07A008CCDDD,189938492,155687114,29MAY2022:08:29:21.860
DID,3006807100470C50,189938493,155687115,29MAY2022:08:29:21.890
DID,300D80910140A72F,189938494,155687116,29MAY2022:08:29:21.940
DID,3004C07B00229A39,189938495,155687117,29MAY2022:08:29:21.983
DID,30015090002C5424,189938496,155687118,29MAY2022:08:29:22.017
DID,30056093018F8C76,189938497,155687119,29MAY2022:08:29:22.063
DID,300580930190D703,189938498,155687120,29MAY2022:08:29:22.093
DID,300F209400735CC7,189938499,155687121,29MAY2022:08:29:22.110
DID,3004909600263F3E,189938500,155687122,29MAY2022:08:29:22.140
DID,3003409600167B0D,189938501,155687123,29MAY2022:08:29:22.203
DID,3008409700E04B62,189938502,155687124,29MAY2022:08:29:22.250
DID,3008409700E04B64,189938503,155687125,29MAY2022:08:29:22.280
DID,3008409700E04B66,189938504,155687126,29MAY2022:08:29:22.297
DID,3008409700E04B68,189938505,155687127,29MAY2022:08:29:22.330
DID,3008409700E04B63,189938506,155687128,29MAY2022:08:29:22.343
DID,3008409700E04B65,189938507,155687129,29MAY2022:08:29:22.380
DID,3008409700E04B67,189938508,155687130,29MAY2022:08:29:22.390
DID,3008409700E04B69,189938509,155687131,29MAY2022:08:29:22.420
DID,3006F08E00584A87,189938510,155687132,29MAY2022:08:29:22.450
DID,3007908E005F6A09,189938511,155687133,29MAY2022:08:29:22.483
DID,3000A07A00EE3316,189938512,155687134,29MAY2022:08:29:22.513
DID,30037092017FEBC5,189938513,155687135,29MAY2022:08:29:22.560
DID,3008D079002E83B2,189938514,155687136,29MAY2022:08:29:22.593
DID,10BFC200006EE6F9,189938515,155687137,29MAY2022:08:29:22.640
DID,10BFC200006EEA1B,189938516,155687138,29MAY2022:08:29:22.653
DID,10BFC200006EE6FA,189938517,155687139,29MAY2022:08:29:22.687
DID,10BFC200006EE6FB,189938518,155687140,29MAY2022:08:29:22.717
DID,10BFC200006EE6FC,189938519,155687141,29MAY2022:08:29:22.750
DID,10BFC200006EF1D0,189938520,155687142,29MAY2022:08:29:22.797
DID,10BFC200006F01F9,189938521,155687143,29MAY2022:08:29:22.810
DID,10BFC200006EF1CF,189938522,155687144,29MAY2022:08:29:22.843
DID,10BFC200006EF5EA,189938523,155687145,29MAY2022:08:29:22.857
OID,10BFC200006EF5EB,189938524,155687145,29MAY2022:08:29:22.857
DID,10BFC200006EF5EB,189938525,155687146,29MAY2022:08:29:22.890
DID,10BFC200006EF5EC,189938526,155687147,29MAY2022:08:29:22.920
DID,10BFC200006EF5ED,189938527,155687148,29MAY2022:08:29:22.953
DID,10BFC200006F1171,189938528,155687149,29MAY2022:08:29:22.983
DID,10BFC200006F117B,189938529,155687150,29MAY2022:08:29:23.013
DID,3005D06D000D6775,189938530,155687151,29MAY2022:08:29:23.047
OID,3006106D00103558,189938531,155687151,29MAY2022:08:29:23.047
DID,3006106D00103558,189938532,155687152,29MAY2022:08:29:23.077
DID,3005A06D000B33FC,189938533,155687153,29MAY2022:08:29:23.140
DID,3005C06D000CB177,189938534,155687154,29MAY2022:08:29:23.157
DID,3005D06D000D6776,189938535,155687155,29MAY2022:08:29:23.187
OID,3006106D00103559,189938536,155687155,29MAY2022:08:29:23.187
DID,3006106D00103559,189938537,155687156,29MAY2022:08:29:23.233
DID,3005A06D000B33FD,189938538,155687157,29MAY2022:08:29:23.280
DID,3005C06D000CB178,189938539,155687158,29MAY2022:08:29:23.310
DID,3005D06D000D6777,189938540,155687159,29MAY2022:08:29:23.343
OID,3006106D0010355A,189938541,155687159,29MAY2022:08:29:23.343
DID,3006106D0010355A,189938542,155687160,29MAY2022:08:29:23.390
DID,3005A06D000B33FE,189938543,155687161,29MAY2022:08:29:23.423
DID,3005C06D000CB179,189938544,155687162,29MAY2022:08:29:23.453
DID,3005D06D000D6778,189938545,155687163,29MAY2022:08:29:23.483
OID,3006106D0010355B,189938546,155687163,29MAY2022:08:29:23.483
DID,3006106D0010355B,189938547,155687164,29MAY2022:08:29:23.530
DID,3005A06D000B33FF,189938548,155687165,29MAY2022:08:29:23.563
DID,3005C06D000CB17A,189938549,155687166,29MAY2022:08:29:23.580
DID,300EE09401F6F9CF,189938550,155687167,29MAY2022:08:29:23.610
DID,3008209200F5CFA2,189938551,155687168,29MAY2022:08:29:23.673
DID,3008209200F5CFA3,189938552,155687169,29MAY2022:08:29:23.720
DID,3008209200F5CFA4,189938553,155687170,29MAY2022:08:29:23.767
DID,300370960262FA9F,189938554,155687171,29MAY2022:08:29:23.797
DID,300D709800335497,189938555,155687172,29MAY2022:08:29:23.860
DID,3002005C001AF60C,189938556,155687173,29MAY2022:08:29:23.907
DID,3002005C001AF60E,189938557,155687174,29MAY2022:08:29:23.940
DID,3002005C001AF60D,189938558,155687175,29MAY2022:08:29:23.983
DID,3002005C001AF60F,189938559,155687176,29MAY2022:08:29:24.017
DID,3006906D00168877,189938560,155687177,29MAY2022:08:29:24.063
DID,3006906D00168878,189938561,155687178,29MAY2022:08:29:24.110
DID,3001808F020A414C,189938562,155687179,29MAY2022:08:29:24.157
OID,3001808F020A414D,189938563,155687179,29MAY2022:08:29:24.157
DID,3001808F020A414D,189938564,155687180,29MAY2022:08:29:24.190
OID,10BFC200006EE701,189938565,155687180,29MAY2022:08:29:24.190
DID,10BFC200006EE701,189938566,155687181,29MAY2022:08:29:24.220
DID,300D608F01D7B2CC,189938567,155687182,29MAY2022:08:29:24.267
OID,10BFC200006EE6FD,189938568,155687182,29MAY2022:08:29:24.267
DID,10BFC200006EE6FD,189938569,155687183,29MAY2022:08:29:24.297
OID,10BFC200006EE6FF,189938570,155687183,29MAY2022:08:29:24.297
DID,10BFC200006EE6FF,189938571,155687184,29MAY2022:08:29:24.343
DID,300D608F01D7D786,189938572,155687185,29MAY2022:08:29:24.390
DID,3006408F00BD56C5,189938573,155687186,29MAY2022:08:29:24.423
OID,3006608F00BEC20E,189938574,155687186,29MAY2022:08:29:24.423
DID,3006608F00BEC20E,189938575,155687187,29MAY2022:08:29:24.453
DID,3006F08F00C5B074,189938576,155687188,29MAY2022:08:29:24.500
DID,3006708F00C0263C,189938577,155687189,29MAY2022:08:29:24.517
DID,3006D0960041B76B,189938578,155687190,29MAY2022:08:29:24.563
DID,3001E096018C76C0,189938579,155687191,29MAY2022:08:29:24.610
DID,3001E096018C76C1,189938580,155687192,29MAY2022:08:29:24.640
DID,300E00990020FA30,189938581,155687193,29MAY2022:08:29:24.673
DID,0140D94000B756C7,189938582,155687194,29MAY2022:08:29:24.733
DID,0140D94000B7627C,189938583,155687195,29MAY2022:08:29:24.767
DID,2002CFCA0000697A,189938584,155687196,29MAY2022:08:29:24.797
DID,2006CFD800371256,189938585,155687197,29MAY2022:08:29:24.813
DID,3008A09100421E84,189938586,155687198,29MAY2022:08:29:24.830
DID,2002CFD8003825FD,189938587,155687199,29MAY2022:08:29:24.860
DID,3008B0910042C3FC,189938588,155687200,29MAY2022:08:29:24.890
DID,3006408F00BD56C0,189938589,155687201,29MAY2022:08:29:24.923
OID,3006608F00BEC209,189938590,155687201,29MAY2022:08:29:24.923
JID,10BFC200006EF5EA,189938591,155687201,29MAY2022:08:29:24.923
DID,3006608F00BEC209,189938592,155687202,29MAY2022:08:29:24.953
JID,10BFC200006EF5EB,189938593,155687202,29MAY2022:08:29:24.953
DID,3006F08F00C5B06F,189938594,155687203,29MAY2022:08:29:25.000
JID,10BFC200006EF5EC,189938595,155687203,29MAY2022:08:29:25.000
DID,3006708F00C0224F,189938596,155687204,29MAY2022:08:29:25.017
JID,10BFC200006EF5ED,189938597,155687204,29MAY2022:08:29:25.017
DID,3006408F00BD56C1,189938598,155687205,29MAY2022:08:29:25.047
OID,3006608F00BEC20A,189938599,155687205,29MAY2022:08:29:25.047
DID,3006608F00BEC20A,189938600,155687206,29MAY2022:08:29:25.080
DID,3006F08F00C5B070,189938601,155687207,29MAY2022:08:29:25.110
DID,3006708F00C02250,189938602,155687208,29MAY2022:08:29:25.127
DID,3006408F00BD56C2,189938603,155687209,29MAY2022:08:29:25.173
OID,3006608F00BEC20B,189938604,155687209,29MAY2022:08:29:25.173
DID,3006608F00BEC20B,189938605,155687210,29MAY2022:08:29:25.203
DID,3006F08F00C5B071,189938606,155687211,29MAY2022:08:29:25.233
DID,3006708F00C02251,189938607,155687212,29MAY2022:08:29:25.250
DID,3006408F00BD56C3,189938608,155687213,29MAY2022:08:29:25.313
OID,3006608F00BEC20C,189938609,155687213,29MAY2022:08:29:25.313
DID,3006608F00BEC20C,189938610,155687214,29MAY2022:08:29:25.347
DID,3006F08F00C5B072,189938611,155687215,29MAY2022:08:29:25.393
DID,3006708F00C02252,189938612,155687216,29MAY2022:08:29:25.407
DID,3006408F00BD56C4,189938613,155687217,29MAY2022:08:29:25.440
OID,3006608F00BEC20D,189938614,155687217,29MAY2022:08:29:25.440
DID,3006608F00BEC20D,189938615,155687218,29MAY2022:08:29:25.470
DID,3006F08F00C5B073,189938616,155687219,29MAY2022:08:29:25.507
DID,3006708F00C02253,189938617,155687220,29MAY2022:08:29:25.537
DID,3.00041E+15,189938618,155687221,29MAY2022:08:29:25.553
DID,3006F08E00584A88,189938619,155687222,29MAY2022:08:29:25.600
DID,3007908E005F6A0A,189938620,155687223,29MAY2022:08:29:25.630
DID,3003E0870078986A,189938621,155687224,29MAY2022:08:29:25.677
DID,3008D079002E83AF,189938622,155687225,29MAY2022:08:29:25.740
DID,3008D079002E83B1,189938623,155687226,29MAY2022:08:29:25.897
DID,300FD06A0077F5AA,189938624,155687227,29MAY2022:08:29:26.100
DID,300FD06A0077F5AB,189938625,155687228,29MAY2022:08:29:26.240
DID,3003107B000E7B4F,189938626,155687229,29MAY2022:08:29:26.413
DID,3000D08E00D06AC5,189938627,155687230,29MAY2022:08:29:26.583
DID,3000D08E00D06AC6,189938628,155687231,29MAY2022:08:29:26.727
DID,300F208F0066A825,189938629,155687232,29MAY2022:08:29:26.820
OID,0140D94000BFE509,189938630,155687232,29MAY2022:08:29:26.820
UCI,2005B08F00014E04,189938631,155687232,29MAY2022:08:29:26.820
DID,0140D94000BFE509,189938632,155687233,29MAY2022:08:29:26.850
UCI,2005108F0000689A,189938633,155687233,29MAY2022:08:29:26.850
DID,300FE090001AF45D,189938634,155687234,29MAY2022:08:29:26.880
DID,300FE090001AF45E,189938635,155687235,29MAY2022:08:29:26.913
DID,3001C08E00186ADD,189938636,155687236,29MAY2022:08:29:26.960
OID,3003E0980081A516,189938637,155687236,29MAY2022:08:29:26.960
DID,3001408E0012C36E,189938638,155687237,29MAY2022:08:29:26.990
DID,3003E0980081A516,189938639,155687238,29MAY2022:08:29:27.023
DID,300080980057F34D,189938640,155687239,29MAY2022:08:29:27.037
DID,300D30910079E7F8,189938641,155687240,29MAY2022:08:29:27.070
DID,300D30910079E7FA,189938642,155687241,29MAY2022:08:29:27.100
DID,30004011005CA73B,189938643,155687242,29MAY2022:08:29:27.130
DID,30004011005CA73E,189938644,155687243,29MAY2022:08:29:27.163
DID,3003301E0020E280,189938645,155687244,29MAY2022:08:29:27.180
DID,300E90360059D685,189938646,155687245,29MAY2022:08:29:27.210
DID,3002B01E001B59AB,189938647,155687246,29MAY2022:08:29:27.240
DID,30074089001EC4B9,189938648,155687247,29MAY2022:08:29:27.257
DID,3008B06D0030C4A2,189938649,155687248,29MAY2022:08:29:27.287
DID,3008B06D0030C4A3,189938650,155687249,29MAY2022:08:29:27.320
DID,300BB08C00767579,189938651,155687250,29MAY2022:08:29:27.380
DID,3007309400130BFB,189938652,155687251,29MAY2022:08:29:27.430
DID,3007309400130BFC,189938653,155687252,29MAY2022:08:29:27.477
DID,20070FC100080282,189938654,155687253,29MAY2022:08:29:27.507
DID,20031FC10007F1E7,189938655,155687254,29MAY2022:08:29:27.537
DID,3005A0780030EC6B,189938656,155687255,29MAY2022:08:29:27.570
OID,30054078002CA6D8,189938657,155687255,29MAY2022:08:29:27.570
DID,30054078002CA6D8,189938658,155687256,29MAY2022:08:29:27.600
DID,3005A0780030FA5A,189938659,155687257,29MAY2022:08:29:27.630
DID,30055078002D6FA4,189938660,155687258,29MAY2022:08:29:27.647
DID,3006F08E00584A86,189938661,155687259,29MAY2022:08:29:27.680
DID,3007908E005F6A08,189938662,155687260,29MAY2022:08:29:27.710
DID,3001C08E00186ADC,189938663,155687261,29MAY2022:08:29:27.740
OID,3003E0980081A515,189938664,155687261,29MAY2022:08:29:27.740
DID,3001408E0012C36D,189938665,155687262,29MAY2022:08:29:27.787
DID,3003E0980081A515,189938666,155687263,29MAY2022:08:29:27.803
DID,300080980057F34C,189938667,155687264,29MAY2022:08:29:27.833
DID,300D30910079E7F7,189938668,155687265,29MAY2022:08:29:27.850
DID,300D30910079E7F9,189938669,155687266,29MAY2022:08:29:27.867
DID,10BFC200006B0646,189938670,155687267,29MAY2022:08:29:27.897
DID,10BFC200006B107A,189938671,155687268,29MAY2022:08:29:27.930
DID,10BFC200006C44AA,189938672,155687269,29MAY2022:08:29:27.960
DID,10BFC200006E6DEC,189938673,155687270,29MAY2022:08:29:27.977
DID,300D10760071E2F0,189938674,155687271,29MAY2022:08:29:28.007
DID,300D10760071E2F1,189938675,155687272,29MAY2022:08:29:28.037
DID,300C309000B1024E,189938676,155687273,29MAY2022:08:29:28.083
DID,3003D09400ACA194,189938677,155687274,29MAY2022:08:29:28.117
DID,3003409600167B0C,189938678,155687275,29MAY2022:08:29:28.163
DID,2006BFD300034E77,189938679,155687276,29MAY2022:08:29:28.210
DID,30076073007AA4AF,189938680,155687277,29MAY2022:08:29:28.240
DID,3000C06800BD0DCF,189938681,155687278,29MAY2022:08:29:28.273
DID,3000C06800BD0DD0,189938682,155687279,29MAY2022:08:29:28.303
DID,3009C0780063953B,189938683,155687280,29MAY2022:08:29:28.350
DID,30056093018F8C75,189938684,155687281,29MAY2022:08:29:28.410
DID,30056093018F9110,189938685,155687282,29MAY2022:08:29:28.427
DID,3.00041E+15,189938686,155687283,29MAY2022:08:29:28.460
DID,3006109700C5CF60,189938687,155687284,29MAY2022:08:34:05.293
DID,300C003D00302104,189938688,155687285,29MAY2022:08:34:05.340
DID,300C003D00302105,189938689,155687286,29MAY2022:08:34:05.387
DID,0140D94000BB7E58,189938690,155687287,29MAY2022:08:34:05.450
OID,300B303F000EE71D,189938691,155687287,29MAY2022:08:34:05.450
DID,300B303F000EE71C,189938692,155687288,29MAY2022:08:34:05.497
DID,300B303F000EE71D,189938693,155687289,29MAY2022:08:34:05.527
DID,300B303F000EE71E,189938694,155687290,29MAY2022:08:34:05.573
DID,300B303F000EE71F,189938695,155687291,29MAY2022:08:34:05.607
DID,300CC07F0085CE77,189938696,155687292,29MAY2022:08:34:05.620
OID,300CC07F0085CE78,189938697,155687292,29MAY2022:08:34:05.620
DID,300CC07F0085CE78,189938698,155687293,29MAY2022:08:34:05.670
DID,300EF07800A30DC3,189938699,155687294,29MAY2022:08:34:05.700
DID,300EF07800A30DC5,189938700,155687295,29MAY2022:08:34:05.747
DID,300EF07800A30DC4,189938701,155687296,29MAY2022:08:34:05.777
JID,10BFC200006EE32E,189938702,155687296,29MAY2022:08:34:05.777
DID,300EF07800A30DC6,189938703,155687297,29MAY2022:08:34:05.810
JID,10BFC200006EE32F,189938704,155687297,29MAY2022:08:34:05.810
DID,10BFC200006EE332,189938705,155687298,29MAY2022:08:34:05.840
OID,3004D08D00A4659F,189938706,155687298,29MAY2022:08:34:05.840
DID,3004D08D00A4659F,189938707,155687299,29MAY2022:08:34:05.857
DID,300D308300DBDEA9,189938708,155687300,29MAY2022:08:34:05.920
DID,10BFC200006EE330,189938709,155687301,29MAY2022:08:34:05.933
OID,10BFC200006EE331,189938710,155687301,29MAY2022:08:34:05.933
DID,10BFC200006EE331,189938711,155687302,29MAY2022:08:34:05.950
DID,3007A09100F9655B,189938712,155687303,29MAY2022:08:34:05.980
OID,3009A095017237F3,189938713,155687303,29MAY2022:08:34:05.980
DID,30066095014A82F2,189938714,155687304,29MAY2022:08:34:06.030
DID,3009A095017237F3,189938715,155687305,29MAY2022:08:34:06.043
DID,20006FBA00009867,189938716,155687306,29MAY2022:08:34:06.107
JID,10BFC200006EE329,189938717,155687306,29MAY2022:08:34:06.107
DID,30092064007FD734,189938718,155687307,29MAY2022:08:34:06.140
JID,10BFC200006EE32A,189938719,155687307,29MAY2022:08:34:06.140
DID,20006FBA00009868,189938720,155687308,29MAY2022:08:34:06.170
DID,30092064007FD735,189938721,155687309,29MAY2022:08:34:06.200
DID,20006FBA00009869,189938722,155687310,29MAY2022:08:34:06.233
DID,30092064007FD736,189938723,155687311,29MAY2022:08:34:06.263
DID,20006FBA0000986A,189938724,155687312,29MAY2022:08:34:06.293
DID,30092064007FD737,189938725,155687313,29MAY2022:08:34:06.327
DID,3002EFEF00488F72,189938726,155687314,29MAY2022:08:34:06.357
DID,30026FEF0042DC21,189938727,155687315,29MAY2022:08:34:06.403
DID,3005501A0001B9B6,189938728,155687316,29MAY2022:08:34:06.437
DID,3005501A0001B9B7,189938729,155687317,29MAY2022:08:34:06.483
DID,0140D94000B1D602,189938730,155687318,29MAY2022:08:34:06.530
DID,2006CEBD000F9C77,189938731,155687319,29MAY2022:08:34:06.560
DID,0140D94000B247EE,189938732,155687320,29MAY2022:08:34:06.590
DID,0140D94000B24995,189938733,155687321,29MAY2022:08:34:06.623
DID,2002AF2A0000D5A5,189938734,155687322,29MAY2022:08:34:06.670
DID,20001F2A00009026,189938735,155687323,29MAY2022:08:34:06.700
DID,20006FE000023D2A,189938736,155687324,29MAY2022:08:34:06.733
DID,2006CFE00003171B,189938737,155687325,29MAY2022:08:34:06.763
DID,0140D94000B1D603,189938738,155687326,29MAY2022:08:34:06.793
