ID_TICKETS,CPR_DOCUMENTNO,CPR_DOCUMENTTYPE,CPR_STATUS,CPR_ITEMNO,CPR_CPNNO,CPR_SUBQUALIFIER,CPR_LANGUAGE,CPR_SOURCE,CPR_ENCODING,CPR_FREETEXT,CPR_MARKETINGCOMP,ID_PRODUCTLEVEL,CPR_DOCUMENTNO1,CPR_DOCUMENTTYPE1,CPR_STATUS1,DWH_SNAPSHOTTIMESTAMP
61353236,2.32246E+12,E,ASS,,1,,,,,,,155690554,2.32246E+12,E,ASS,29MAY2022:09:26:16.830
61353237,2.32337E+12,E,ASS,,1,,,,,,,155690555,2.32337E+12,E,ASS,29MAY2022:09:26:16.847
61353238,2.32246E+12,E,ASS,,1,,,,,,,155690557,2.32246E+12,E,ASS,29MAY2022:09:26:16.893
61353239,2.32246E+12,E,ASS,,1,,,,,,,155690561,2.32246E+12,E,ASS,29MAY2022:09:26:16.973
61353240,2.32246E+12,E,ASS,,1,,,,,,,155690565,2.32246E+12,E,ASS,29MAY2022:09:26:17.083
61353241,2.32246E+12,E,ASS,,1,,,,,,,155690567,2.32246E+12,E,ASS,29MAY2022:09:26:17.130
61353242,2.32246E+12,E,ASS,,1,,,,,,,155690569,2.32246E+12,E,ASS,29MAY2022:09:26:17.177
61353243,2.32246E+12,E,ASS,,1,,,,,,,155690571,2.32246E+12,E,ASS,29MAY2022:09:26:17.210
61353244,2.32487E+12,E,ASS,,2,,,,,,,155690574,2.32487E+12,E,ASS,29MAY2022:09:26:17.287
61353245,2.32246E+12,E,ASS,,1,,,,,,,155690576,2.32246E+12,E,ASS,29MAY2022:09:26:17.317
61353246,2.32246E+12,E,ASS,,1,,,,,,,155690577,2.32246E+12,E,ASS,29MAY2022:09:26:17.350
61353247,2.32246E+12,E,ASS,,1,,,,,,,155690578,2.32246E+12,E,ASS,29MAY2022:09:26:17.397
61353248,2.32246E+12,E,ASS,,1,,,,,,,155690579,2.32246E+12,E,ASS,29MAY2022:09:26:17.410
61353249,2.32246E+12,E,ASS,,1,,,,,,,155690580,2.32246E+12,E,ASS,29MAY2022:09:26:17.443
61353250,2.32394E+12,E,ASS,,1,,,,,,,155690583,2.32394E+12,E,ASS,29MAY2022:09:26:17.507
61353251,2.32394E+12,E,ASS,,2,,,,,,,155690584,2.32394E+12,E,ASS,29MAY2022:09:26:17.537
61353252,2.32387E+12,E,ASS,,1,,,,,,,155690588,2.32387E+12,E,ASS,29MAY2022:09:26:17.630
61353253,2.32246E+12,E,ASS,,1,,,,,,,155690589,2.32246E+12,E,ASS,29MAY2022:09:26:17.660
61353254,2.32246E+12,E,ASS,,2,,,,,,,155690590,2.32246E+12,E,ASS,29MAY2022:09:26:17.677
61353255,2.32671E+12,E,ASS,,1,,,,,,,155690591,2.32671E+12,E,ASS,29MAY2022:09:26:17.710
61353256,2.32504E+12,E,ASS,,1,,,,,,,155690592,2.32504E+12,E,ASS,29MAY2022:09:26:17.740
61353257,2.32246E+12,E,ASS,,1,,,,,,,155690593,2.32246E+12,E,ASS,29MAY2022:09:26:17.770
61353258,2.32394E+12,E,ASS,,2,,,,,,,155690601,2.32394E+12,E,ASS,29MAY2022:09:26:17.897
61353259,2.32952E+12,E,ASS,,1,,,,,,,155690606,2.32952E+12,E,ASS,29MAY2022:09:26:17.990
61353260,2.32952E+12,E,ASS,,1,,,,,,,155690608,2.32952E+12,E,ASS,29MAY2022:09:26:18.037
61353261,2.32952E+12,E,ASS,,1,,,,,,,155690610,2.32952E+12,E,ASS,29MAY2022:09:26:18.113
61353262,2.32952E+12,E,ASS,,1,,,,,,,155690612,2.32952E+12,E,ASS,29MAY2022:09:26:18.160
61353263,2.32246E+12,E,ASS,,1,4,EN,M,1,SEAT FEE,,155690614,2.32246E+12,E,ASS,29MAY2022:09:26:18.210
61353264,2.32246E+12,E,ASS,,1,4,EN,M,1,SEAT FEE,,155690615,2.32246E+12,E,ASS,29MAY2022:09:26:18.240
61353265,2.32394E+12,E,ASS,,1,,,,,,,155690616,2.32394E+12,E,ASS,29MAY2022:09:26:18.270
61353266,2.32246E+12,E,ASS,,1,,,,,,,155690618,2.32246E+12,E,ASS,29MAY2022:09:26:18.350
61353267,2.32246E+12,E,ASS,,1,,,,,,,155690619,2.32246E+12,E,ASS,29MAY2022:09:26:18.380
61353268,2.32952E+12,E,ASS,,1,,,,,,,155690620,2.32952E+12,E,ASS,29MAY2022:09:26:18.413
61353269,2.32394E+12,E,ASS,,2,,,,,,,155690623,2.32394E+12,E,ASS,29MAY2022:09:26:18.477
61353270,2.32394E+12,E,ASS,,2,,,,,,,155690626,2.32394E+12,E,ASS,29MAY2022:09:26:18.523
61353271,2.32246E+12,E,ASS,,1,,,,,,,155690629,2.32246E+12,E,ASS,29MAY2022:09:26:18.600
61353272,2.32394E+12,E,ASS,,1,4,EN,M,1,SEAT FEE,,155690631,2.32394E+12,E,ASS,29MAY2022:09:26:18.647
61353273,2.32394E+12,E,ASS,,1,,,,,,,155690632,2.32394E+12,E,ASS,29MAY2022:09:26:18.680
61353274,2.32394E+12,E,ASS,,1,,,,,,,155690634,2.32394E+12,E,ASS,29MAY2022:09:26:18.710
61353275,2.32246E+12,E,ASS,,1,,,,,,,155690636,2.32246E+12,E,ASS,29MAY2022:09:26:18.757
61353276,2.32246E+12,E,ASS,,1,,,,,,,155690639,2.32246E+12,E,ASS,29MAY2022:09:26:18.820
61353277,2.32246E+12,E,ASS,,2,,,,,,,155690641,2.32246E+12,E,ASS,29MAY2022:09:26:18.943
61353278,2.32952E+12,E,ASS,,1,,,,,,,155690642,2.32952E+12,E,ASS,29MAY2022:09:26:19.003
61353279,2.32487E+12,E,ASS,,2,,,,,,,155690644,2.32487E+12,E,ASS,29MAY2022:09:26:19.050
61353280,2.32246E+12,E,ASS,,1,,,,,,,155690646,2.32246E+12,E,ASS,29MAY2022:09:26:19.097
61353281,2.32246E+12,E,ASS,,1,,,,,,,155690647,2.32246E+12,E,ASS,29MAY2022:09:26:19.130
61353282,2.32246E+12,E,ASS,,1,,,,,,,155690648,2.32246E+12,E,ASS,29MAY2022:09:26:19.160
61353283,2.32337E+12,E,ASS,,1,,,,,,,155690649,2.32337E+12,E,ASS,29MAY2022:09:26:19.177
61353284,2.32691E+12,E,ASS,,1,,,,,,,155690651,2.32691E+12,E,ASS,29MAY2022:09:26:19.223
61353285,2.32246E+12,E,ASS,,1,,,,,,,155690652,2.32246E+12,E,ASS,29MAY2022:09:26:19.253
61353286,2.32246E+12,E,ASS,,1,,,,,,,155690654,2.32246E+12,E,ASS,29MAY2022:09:26:19.317
61353287,2.32246E+12,E,ASS,,1,,,,,,,155690655,2.32246E+12,E,ASS,29MAY2022:09:26:19.347
61353288,2.32246E+12,E,ASS,,1,,,,,,,155690657,2.32246E+12,E,ASS,29MAY2022:09:26:19.393
61353289,2.32246E+12,E,ASS,,1,,,,,,,155690659,2.32246E+12,E,ASS,29MAY2022:09:26:19.440
61353290,2.32246E+12,E,ASS,,1,,,,,,,155690660,2.32246E+12,E,ASS,29MAY2022:09:26:19.473
61353291,2.32246E+12,E,ASS,,2,,,,,,,155690662,2.32246E+12,E,ASS,29MAY2022:09:26:19.520
61353292,2.32246E+12,E,ASS,,1,,,,,,,155690663,2.32246E+12,E,ASS,29MAY2022:09:26:19.537
61353293,2.32246E+12,E,ASS,,1,,,,,,,155690664,2.32246E+12,E,ASS,29MAY2022:09:26:19.567
61353294,2.32246E+12,E,ASS,,1,,,,,,,155690666,2.32246E+12,E,ASS,29MAY2022:09:26:19.630
61353295,2.32588E+12,E,ASS,,1,4,EN,M,1,SEAT FEE,,155690667,2.32588E+12,E,ASS,29MAY2022:09:26:19.643
61353296,2.32952E+12,E,ASS,,1,,,,,,,155690668,2.32952E+12,E,ASS,29MAY2022:09:30:58.660
61353297,2.32246E+12,E,ASS,,1,,,,,,,155690670,2.32246E+12,E,ASS,29MAY2022:09:30:59.020
61353298,2.32246E+12,E,ASS,,1,,,,,,,155690695,2.32246E+12,E,ASS,29MAY2022:09:31:02.147
61353299,2.32246E+12,E,ASS,,1,,,,,,,155690697,2.32246E+12,E,ASS,29MAY2022:09:31:02.507
61353300,2.32952E+12,E,ASS,,1,,,,,,,155690699,2.32952E+12,E,ASS,29MAY2022:09:31:02.867
61353301,2.32952E+12,E,ASS,,1,,,,,,,155690701,2.32952E+12,E,ASS,29MAY2022:09:31:03.193
61353302,2.32952E+12,E,ASS,,1,,,,,,,155690703,2.32952E+12,E,ASS,29MAY2022:09:31:03.507
61353303,2.32952E+12,E,ASS,,1,,,,,,,155690705,2.32952E+12,E,ASS,29MAY2022:09:31:03.850
61353304,2.32952E+12,E,ASS,,1,,,,,,,155690707,2.32952E+12,E,ASS,29MAY2022:09:31:04.193
61353305,2.32332E+12,E,ASS,,1,,,,,,,155690709,2.32332E+12,E,ASS,29MAY2022:09:31:04.523
61353306,2.32332E+12,E,ASS,,2,,,,,,,155690710,2.32332E+12,E,ASS,29MAY2022:09:31:04.663
61353307,2.32952E+12,E,ASS,,1,,,,,,,155690711,2.32952E+12,E,ASS,29MAY2022:09:31:04.850
61353308,2.32952E+12,E,ASS,,1,,,,,,,155690713,2.32952E+12,E,ASS,29MAY2022:09:31:05.160
61353309,2.32337E+12,E,ASS,,1,,,,,,,155690715,2.32337E+12,E,ASS,29MAY2022:09:31:05.457
61353310,2.32246E+12,E,ASS,,1,,,,,,,155690717,2.32246E+12,E,ASS,29MAY2022:09:31:05.787
61353311,2.32337E+12,E,ASS,,1,,,,,,,155690719,2.32337E+12,E,ASS,29MAY2022:09:31:06.130
61353312,2.32246E+12,E,ASS,,1,,,,,,,155690721,2.32246E+12,E,ASS,29MAY2022:09:31:06.443
61353313,2.32246E+12,E,ASS,,2,,,,,,,155690722,2.32246E+12,E,ASS,29MAY2022:09:31:06.553
61353314,2.32588E+12,E,ASS,,2,,,,,,,155690726,2.32588E+12,E,ASS,29MAY2022:09:31:07.130
61353315,2.32524E+12,E,ASS,,1,,,,,,,155690728,2.32524E+12,E,ASS,29MAY2022:09:31:07.473
61353316,2.3265E+12,E,ASS,,1,4,EN,M,1,SEAT FEE,,155690729,2.3265E+12,E,ASS,29MAY2022:09:31:07.677
61353317,2.32588E+12,E,ASS,,1,,,,,,,155690731,2.32588E+12,E,ASS,29MAY2022:09:31:08.020
61353318,2.32588E+12,E,ASS,,1,,,,,,,155690733,2.32588E+12,E,ASS,29MAY2022:09:31:08.317
61353319,2.32952E+12,E,ASS,,1,,,,,,,155690736,2.32952E+12,E,ASS,29MAY2022:09:31:08.770
61353320,2.32337E+12,E,ASS,,1,,,,,,,155690738,2.32337E+12,E,ASS,29MAY2022:09:31:08.977
61353321,2.32337E+12,E,ASS,,1,,,,,,,155690740,2.32337E+12,E,ASS,29MAY2022:09:31:09.333
61353322,2.32246E+12,E,ASS,,1,,,,,,,155690743,2.32246E+12,E,ASS,29MAY2022:09:31:09.787
61353323,2.32588E+12,E,ASS,,1,,,,,,,155690744,2.32588E+12,E,ASS,29MAY2022:09:31:10.007
61353324,2.32588E+12,E,ASS,,1,,,,,,,155690746,2.32588E+12,E,ASS,29MAY2022:09:31:10.350
61353325,2.32588E+12,E,ASS,,1,,,,,,,155690748,2.32588E+12,E,ASS,29MAY2022:09:31:10.663
61353326,2.32588E+12,E,ASS,,1,,,,,,,155690750,2.32588E+12,E,ASS,29MAY2022:09:31:10.960
61353327,2.32952E+12,E,ASS,,1,,,,,,,155690752,2.32952E+12,E,ASS,29MAY2022:09:31:11.350
61353328,2.32952E+12,E,ASS,,1,,,,,,,155690754,2.32952E+12,E,ASS,29MAY2022:09:31:11.710
61353329,2.32952E+12,E,ASS,,1,,,,,,,155690756,2.32952E+12,E,ASS,29MAY2022:09:31:12.083
61353330,2.32952E+12,E,ASS,,1,,,,,,,155690758,2.32952E+12,E,ASS,29MAY2022:09:31:12.443
61353331,2.32588E+12,E,ASS,,1,,,,,,,155690760,2.32588E+12,E,ASS,29MAY2022:09:31:12.773
61353332,2.32588E+12,E,ASS,,1,,,,,,,155690762,2.32588E+12,E,ASS,29MAY2022:09:31:13.117
61353333,2.32588E+12,E,ASS,,2,,,,,,,155690763,2.32588E+12,E,ASS,29MAY2022:09:31:13.273
61353334,2.32588E+12,E,ASS,,1,,,,,,,155690768,2.32588E+12,E,ASS,29MAY2022:09:31:13.940
61353335,2.32588E+12,E,ASS,,2,,,,,,,155690769,2.32588E+12,E,ASS,29MAY2022:09:31:14.100
61353336,2.3265E+12,E,ASS,,1,,,,,,,155690774,2.3265E+12,E,ASS,29MAY2022:09:31:14.770
61353337,2.3265E+12,E,ASS,,1,,,,,,,155690776,2.3265E+12,E,ASS,29MAY2022:09:31:15.083
61353338,2.3265E+12,E,ASS,,1,,,,,,,155690778,2.3265E+12,E,ASS,29MAY2022:09:31:15.460
61353339,2.3265E+12,E,ASS,,1,,,,,,,155690780,2.3265E+12,E,ASS,29MAY2022:09:31:15.803
61353340,2.32588E+12,E,ASS,,1,,,,,,,155690782,2.32588E+12,E,ASS,29MAY2022:09:31:16.083
61353341,2.32588E+12,E,ASS,,1,,,,,,,155690784,2.32588E+12,E,ASS,29MAY2022:09:31:16.257
61353342,2.32588E+12,E,ASS,,1,,,,,,,155690786,2.32588E+12,E,ASS,29MAY2022:09:31:16.583
61353343,2.32588E+12,E,ASS,,1,,,,,,,155690788,2.32588E+12,E,ASS,29MAY2022:09:31:16.880
61353344,2.32588E+12,E,ASS,,1,,,,,,,155690790,2.32588E+12,E,ASS,29MAY2022:09:31:17.207
61353345,2.32337E+12,E,ASS,,1,,,,,,,155690793,2.32337E+12,E,ASS,29MAY2022:09:31:17.630
61353346,2.32337E+12,E,ASS,,2,,,,,,,155690794,2.32337E+12,E,ASS,29MAY2022:09:31:17.787
61353347,2.32337E+12,E,ASS,,1,,,,,,,155690795,2.32337E+12,E,ASS,29MAY2022:09:31:17.943
61353348,2.32337E+12,E,ASS,,1,,,,,,,155690797,2.32337E+12,E,ASS,29MAY2022:09:31:18.270
61353349,2.3265E+12,E,ASS,,1,,,,,,,155690799,2.3265E+12,E,ASS,29MAY2022:09:31:18.537
61353350,2.32337E+12,E,ASS,,1,,,,,,,155690801,2.32337E+12,E,ASS,29MAY2022:09:31:18.867
61353351,2.32246E+12,E,ASS,,1,,,,,,,155690803,2.32246E+12,E,ASS,29MAY2022:09:31:19.303
61353352,2.32246E+12,E,ASS,,1,,,,,,,155690804,2.32246E+12,E,ASS,29MAY2022:09:31:19.507
61353353,2.32246E+12,E,ASS,,1,,,,,,,155690805,2.32246E+12,E,ASS,29MAY2022:09:31:19.710
61353354,2.32337E+12,E,ASS,,1,,,,,,,155690806,2.32337E+12,E,ASS,29MAY2022:09:31:19.927
61353355,2.32246E+12,E,ASS,,1,,,,,,,155690808,2.32246E+12,E,ASS,29MAY2022:09:31:20.317
61353356,2.32952E+12,E,ASS,,1,,,,,,,155690810,2.32952E+12,E,ASS,29MAY2022:09:31:20.660
61353357,2.32246E+12,E,ASS,,1,,,,,,,155690811,2.32246E+12,E,ASS,29MAY2022:09:31:20.897
61353358,2.32246E+12,E,ASS,,1,,,,,,,155690812,2.32246E+12,E,ASS,29MAY2022:09:31:21.100
61353359,2.32246E+12,E,ASS,,1,,,,,,,155690814,2.32246E+12,E,ASS,29MAY2022:09:31:21.473
61353360,2.32246E+12,E,ASS,,1,,,,,,,155690816,2.32246E+12,E,ASS,29MAY2022:09:31:21.787
61353361,2.32246E+12,E,ASS,,1,,,,,,,155690818,2.32246E+12,E,ASS,29MAY2022:09:31:22.130
61353362,2.32246E+12,E,ASS,,1,,,,,,,155690820,2.32246E+12,E,ASS,29MAY2022:09:31:22.473
61353363,2.32246E+12,E,ASS,,1,,,,,,,155690822,2.32246E+12,E,ASS,29MAY2022:09:31:22.800
61353364,2.32337E+12,E,ASS,,2,,,,,,,155690827,2.32337E+12,E,ASS,29MAY2022:09:31:23.503
61353365,2.32246E+12,E,ASS,,1,,,,,,,155690834,2.32246E+12,E,ASS,29MAY2022:09:31:24.427
61353366,2.32246E+12,E,ASS,,1,,,,,,,155690836,2.32246E+12,E,ASS,29MAY2022:09:31:24.790
61353367,2.32337E+12,E,ASS,,1,,,,,,,155690838,2.32337E+12,E,ASS,29MAY2022:09:31:24.993
61353368,2.32337E+12,E,ASS,,2,,,,,,,155690839,2.32337E+12,E,ASS,29MAY2022:09:31:25.133
61353369,2.32952E+12,E,ASS,,2,,,,,,,155690841,2.32952E+12,E,ASS,29MAY2022:09:31:25.430
61353370,2.32246E+12,E,ASS,,1,,,,,,,155690844,2.32246E+12,E,ASS,29MAY2022:09:31:25.867
61353371,2.32246E+12,E,ASS,,1,,,,,,,155690846,2.32246E+12,E,ASS,29MAY2022:09:31:26.163
61353372,2.32246E+12,E,ASS,,1,,,,,,,155690848,2.32246E+12,E,ASS,29MAY2022:09:31:26.477
61353373,2.32394E+12,E,ASS,,1,,,,,,,155690850,2.32394E+12,E,ASS,29MAY2022:09:31:26.803
61353374,2.32246E+12,E,ASS,,1,,,,,,,155690852,2.32246E+12,E,ASS,29MAY2022:09:31:27.260
61353375,2.32246E+12,E,ASS,,2,,,,,,,155690853,2.32246E+12,E,ASS,29MAY2022:09:31:27.417
61353376,2.32394E+12,E,ASS,,1,,,,,,,155690855,2.32394E+12,E,ASS,29MAY2022:09:31:27.743
61353377,2.32588E+12,E,ASS,,2,,,,,,,155690858,2.32588E+12,E,ASS,29MAY2022:09:31:28.213
61353378,2.32588E+12,E,ASS,,2,,,,,,,155690862,2.32588E+12,E,ASS,29MAY2022:09:31:28.790
61353379,2.32588E+12,E,ASS,,2,,,,,,,155690866,2.32588E+12,E,ASS,29MAY2022:09:31:29.383
61353380,2.32588E+12,E,ASS,,2,,,,,,,155690870,2.32588E+12,E,ASS,29MAY2022:09:31:29.917
61353381,2.32246E+12,E,ASS,,1,,,,,,,155690873,2.32246E+12,E,ASS,29MAY2022:09:31:30.447
61353382,2.32952E+12,E,ASS,,2,,,,,,,155690876,2.32952E+12,E,ASS,29MAY2022:09:31:30.993
61353383,2.32952E+12,E,ASS,,2,,,,,,,155690880,2.32952E+12,E,ASS,29MAY2022:09:31:31.463
61353384,2.32952E+12,E,ASS,,2,,,,,,,155690884,2.32952E+12,E,ASS,29MAY2022:09:31:32.087
61353385,2.32337E+12,E,ASS,,1,,,,,,,155690887,2.32337E+12,E,ASS,29MAY2022:09:31:32.527
61353386,2.32337E+12,E,ASS,,1,,,,,,,155690889,2.32337E+12,E,ASS,29MAY2022:09:31:32.853
61353387,2.32337E+12,E,ASS,,1,,,,,,,155690891,2.32337E+12,E,ASS,29MAY2022:09:31:33.187
61353388,2.32337E+12,E,ASS,,1,,,,,,,155690893,2.32337E+12,E,ASS,29MAY2022:09:31:33.497
61353389,2.32337E+12,E,ASS,,1,,,,,,,155690895,2.32337E+12,E,ASS,29MAY2022:09:31:33.827
61353390,2.32246E+12,E,ASS,,1,,,,,,,155690898,2.32246E+12,E,ASS,29MAY2022:09:31:34.280
61353391,2.32337E+12,E,ASS,,2,,,,,,,155690900,2.32337E+12,E,ASS,29MAY2022:09:31:34.623
61353392,2.32337E+12,E,ASS,,1,,,,,,,155690906,2.32337E+12,E,ASS,29MAY2022:09:31:35.387
61353393,2.32337E+12,E,ASS,,2,,,,,,,155690907,2.32337E+12,E,ASS,29MAY2022:09:31:35.560
61353394,2.32337E+12,E,ASS,,1,,,,,,,155690910,2.32337E+12,E,ASS,29MAY2022:09:31:35.950
61353395,2.32337E+12,E,ASS,,2,,,,,,,155690911,2.32337E+12,E,ASS,29MAY2022:09:31:36.107
61353396,2.32246E+12,E,ASS,,1,,,,,,,155690914,2.32246E+12,E,ASS,29MAY2022:09:31:36.467
61353397,2.32246E+12,E,ASS,,2,,,,,,,155690915,2.32246E+12,E,ASS,29MAY2022:09:31:36.610
61353398,2.32246E+12,E,ASS,,1,,,,,,,155690916,2.32246E+12,E,ASS,29MAY2022:09:31:36.783
61353399,2.32246E+12,E,ASS,,2,,,,,,,155690917,2.32246E+12,E,ASS,29MAY2022:09:31:36.940
61353400,2.32246E+12,E,ASS,,1,,,,,,,155690918,2.32246E+12,E,ASS,29MAY2022:09:31:37.110
61353401,2.32246E+12,E,ASS,,2,,,,,,,155690919,2.32246E+12,E,ASS,29MAY2022:09:31:37.267
61353402,2.32246E+12,E,ASS,,1,,,,,,,155690920,2.32246E+12,E,ASS,29MAY2022:09:31:37.470
61353403,2.32246E+12,E,ASS,,2,,,,,,,155690921,2.32246E+12,E,ASS,29MAY2022:09:31:37.610
61353404,2.32246E+12,E,ASS,,1,,,,,,,155690922,2.32246E+12,E,ASS,29MAY2022:09:31:37.783
61353405,2.32246E+12,E,ASS,,2,,,,,,,155690923,2.32246E+12,E,ASS,29MAY2022:09:31:37.953
61353406,2.32337E+12,E,ASS,,1,,,,,,,155690924,2.32337E+12,E,ASS,29MAY2022:09:31:38.127
61353407,2.32337E+12,E,ASS,,1,,,,,,,155690926,2.32337E+12,E,ASS,29MAY2022:09:31:38.407
61353408,2.32588E+12,E,ASS,,2,,,,,,,155690929,2.32588E+12,E,ASS,29MAY2022:09:31:38.847
61353409,2.32337E+12,E,ASS,,1,,,,,,,155690931,2.32337E+12,E,ASS,29MAY2022:09:31:39.283
61353410,2.32337E+12,E,ASS,,2,,,,,,,155690932,2.32337E+12,E,ASS,29MAY2022:09:31:39.520
61353411,2.32337E+12,E,ASS,,1,,,,,,,155690935,2.32337E+12,E,ASS,29MAY2022:09:31:40.113
61353412,2.3265E+12,E,ASS,,1,,,,,,,155690937,2.3265E+12,E,ASS,29MAY2022:09:31:40.457
61353413,2.3265E+12,E,ASS,,1,,,,,,,155690939,2.3265E+12,E,ASS,29MAY2022:09:31:40.753
61353414,2.3265E+12,E,ASS,,1,,,,,,,155690941,2.3265E+12,E,ASS,29MAY2022:09:31:41.063
61353415,2.32337E+12,E,ASS,,1,,,,,,,155690943,2.32337E+12,E,ASS,29MAY2022:09:31:41.390
61353416,2.32246E+12,E,ASS,,1,,,,,,,155690946,2.32246E+12,E,ASS,29MAY2022:09:31:41.813
61353417,2.32246E+12,E,ASS,,1,,,,,,,155690948,2.32246E+12,E,ASS,29MAY2022:09:31:42.143
61353418,2.32246E+12,E,ASS,,1,,,,,,,155690950,2.32246E+12,E,ASS,29MAY2022:09:31:42.487
61353419,2.32588E+12,E,ASS,,1,,,,,,,155690955,2.32588E+12,E,ASS,29MAY2022:09:31:43.237
61353420,2.32337E+12,E,ASS,,1,,,,,,,155690957,2.32337E+12,E,ASS,29MAY2022:09:31:43.550
61353421,2.32337E+12,E,ASS,,2,,,,,,,155690958,2.32337E+12,E,ASS,29MAY2022:09:31:43.723
61353422,2.32337E+12,E,ASS,,1,,,,,,,155690961,2.32337E+12,E,ASS,29MAY2022:09:31:44.113
61353423,2.32337E+12,E,ASS,,1,,,,,,,155690963,2.32337E+12,E,ASS,29MAY2022:09:31:44.300
61353424,2.32952E+12,E,ASS,,1,,,,,,,155690965,2.32952E+12,E,ASS,29MAY2022:09:31:44.490
61353425,2.32246E+12,E,ASS,,1,,,,,,,155690967,2.32246E+12,E,ASS,29MAY2022:09:31:44.850
61353426,2.32246E+12,E,ASS,,1,,,,,,,155690969,2.32246E+12,E,ASS,29MAY2022:09:31:45.260
61353427,2.32588E+12,E,ASS,,1,,,,,,,155690971,2.32588E+12,E,ASS,29MAY2022:09:31:45.773
61353428,2.32588E+12,E,ASS,,1,,,,,,,155690973,2.32588E+12,E,ASS,29MAY2022:09:31:46.210
61353429,2.32588E+12,E,ASS,,1,,,,,,,155690975,2.32588E+12,E,ASS,29MAY2022:09:31:46.633
61353430,2.32588E+12,E,ASS,,1,,,,,,,155690977,2.32588E+12,E,ASS,29MAY2022:09:31:46.960
61353431,2.32588E+12,E,ASS,,1,,,,,,,155690979,2.32588E+12,E,ASS,29MAY2022:09:31:47.303
61353432,2.32337E+12,E,ASS,,1,,,,,,,155690981,2.32337E+12,E,ASS,29MAY2022:09:31:47.600
61353433,2.32588E+12,E,ASS,,1,,,,,,,155690983,2.32588E+12,E,ASS,29MAY2022:09:31:47.917
61353434,2.32246E+12,E,ASS,,2,,,,,,,155690986,2.32246E+12,E,ASS,29MAY2022:09:31:48.570
61353435,2.32246E+12,E,ASS,,1,,,,,,,155690988,2.32246E+12,E,ASS,29MAY2022:09:31:49.167
61353436,2.32246E+12,E,ASS,,1,,,,,,,155690989,2.32246E+12,E,ASS,29MAY2022:09:31:49.447
61353437,2.32246E+12,E,ASS,,1,,,,,,,155690990,2.32246E+12,E,ASS,29MAY2022:09:31:49.710
61353438,2.32246E+12,E,ASS,,1,,,,,,,155690991,2.32246E+12,E,ASS,29MAY2022:09:31:49.900
61353439,2.32337E+12,E,ASS,,1,,,,,,,155690992,2.32337E+12,E,ASS,29MAY2022:09:31:50.100
61353440,2.32337E+12,E,ASS,,2,,,,,,,155690993,2.32337E+12,E,ASS,29MAY2022:09:31:50.257
61353441,2.32337E+12,E,ASS,,1,,,,,,,155690996,2.32337E+12,E,ASS,29MAY2022:09:31:50.647
61353442,2.32246E+12,E,ASS,,1,,,,,,,155690998,2.32246E+12,E,ASS,29MAY2022:09:31:51.070
61353443,2.32337E+12,E,ASS,,1,,,,,,,155691000,2.32337E+12,E,ASS,29MAY2022:09:31:51.477
61353444,2.32246E+12,E,ASS,,1,,,,,,,155691007,2.32246E+12,E,ASS,29MAY2022:09:31:52.710
61353445,2.32952E+12,E,ASS,,1,,,,,,,155691009,2.32952E+12,E,ASS,29MAY2022:09:31:53.130
61353446,2.32337E+12,E,ASS,,2,,,,,,,155691014,2.32337E+12,E,ASS,29MAY2022:09:31:54.197
61353447,2.32337E+12,E,ASS,,1,,,,,,,155691022,2.32337E+12,E,ASS,29MAY2022:09:31:55.197
61353448,2.32337E+12,E,ASS,,2,,,,,,,155691023,2.32337E+12,E,ASS,29MAY2022:09:31:55.350
61353449,2.32246E+12,E,ASS,,1,,,,,,,155691024,2.32246E+12,E,ASS,29MAY2022:09:31:55.540
61353450,2.32246E+12,E,ASS,,1,,,,,,,155691026,2.32246E+12,E,ASS,29MAY2022:09:31:55.900
61353451,2.32246E+12,E,ASS,,1,,,,,,,155691028,2.32246E+12,E,ASS,29MAY2022:09:31:56.273
61353452,2.32246E+12,E,ASS,,1,,,,,,,155691030,2.32246E+12,E,ASS,29MAY2022:09:31:56.633
61353453,2.32246E+12,E,ASS,,1,,,,,,,155691032,2.32246E+12,E,ASS,29MAY2022:09:31:56.980
61353454,2.32952E+12,E,ASS,,2,,,,,,,155691035,2.32952E+12,E,ASS,29MAY2022:09:32:00.277
61353455,2.32246E+12,E,ASS,,1,,,,,,,155691038,2.32246E+12,E,ASS,29MAY2022:09:32:00.713
61353456,2.32246E+12,E,ASS,,1,,,,,,,155691044,2.32246E+12,E,ASS,29MAY2022:09:32:01.637
61353457,2.32246E+12,E,ASS,,1,,,,,,,155691046,2.32246E+12,E,ASS,29MAY2022:09:32:01.950
61353458,2.32776E+12,E,ASS,,1,,,,,,,155691048,2.32776E+12,E,ASS,29MAY2022:09:32:02.497
61353459,2.32246E+12,E,ASS,,1,,,,,,,155691049,2.32246E+12,E,ASS,29MAY2022:09:32:02.747
61353460,2.32337E+12,E,ASS,,1,,,,,,,155691053,2.32337E+12,E,ASS,29MAY2022:09:32:03.513
61353461,2.32337E+12,E,ASS,,2,,,,,,,155691054,2.32337E+12,E,ASS,29MAY2022:09:32:03.730
61353462,2.32337E+12,E,ASS,,1,,,,,,,155691057,2.32337E+12,E,ASS,29MAY2022:09:32:04.293
61353463,2.32337E+12,E,ASS,,1,,,,,,,155691061,2.32337E+12,E,ASS,29MAY2022:09:32:04.970
